Timestamp,Open,High,Low,Close,Volume,symbol,Date
1615939200.0,2.197e-05,2.479e-05,2.132e-05,2.338e-05,321561136.0,ADA/BTC,2021-03-17
1616025600.0,2.339e-05,2.52e-05,2.092e-05,2.134e-05,420396321.0,ADA/BTC,2021-03-18
1616112000.0,2.133e-05,2.298e-05,2.092e-05,2.232e-05,181405787.0,ADA/BTC,2021-03-19
1616198400.0,2.232e-05,2.238e-05,2.063e-05,2.066e-05,101426300.0,ADA/BTC,2021-03-20
1616284800.0,2.066e-05,2.151e-05,2.041e-05,2.068e-05,69943004.0,ADA/BTC,2021-03-21
1616371200.0,2.067e-05,2.095e-05,1.967e-05,2.037e-05,108087724.0,ADA/BTC,2021-03-22
1616457600.0,2.037e-05,2.126e-05,2.027e-05,2.053e-05,85446881.0,ADA/BTC,2021-03-23
1616544000.0,2.053e-05,2.068e-05,2.001e-05,2.042e-05,87657099.0,ADA/BTC,2021-03-24
1616630400.0,2.043e-05,2.232e-05,2.024e-05,2.136e-05,135523196.0,ADA/BTC,2021-03-25
1616716800.0,2.136e-05,2.439e-05,2.109e-05,2.205e-05,278138517.0,ADA/BTC,2021-03-26
1616803200.0,2.206e-05,2.235e-05,2.096e-05,2.108e-05,63416584.0,ADA/BTC,2021-03-27
1616889600.0,2.108e-05,2.171e-05,2.095e-05,2.133e-05,58328326.0,ADA/BTC,2021-03-28
1616976000.0,2.134e-05,2.186e-05,2.069e-05,2.086e-05,67944474.0,ADA/BTC,2021-03-29
1617062400.0,2.087e-05,2.099e-05,2.05e-05,2.062e-05,55639005.0,ADA/BTC,2021-03-30
1617148800.0,2.063e-05,2.064e-05,1.985e-05,2.028e-05,72589151.0,ADA/BTC,2021-03-31
1617235200.0,2.028e-05,2.04e-05,2.006e-05,2.014e-05,57125028.0,ADA/BTC,2021-04-01
1617321600.0,2.016e-05,2.091e-05,1.986e-05,2.019e-05,69734934.0,ADA/BTC,2021-04-02
1617408000.0,2.018e-05,2.09e-05,2.016e-05,2.037e-05,72662903.0,ADA/BTC,2021-04-03
1617494400.0,2.038e-05,2.062e-05,2.022e-05,2.031e-05,49100126.0,ADA/BTC,2021-04-04
1617580800.0,2.031e-05,2.084e-05,2.021e-05,2.049e-05,81132615.0,ADA/BTC,2021-04-05
1617667200.0,2.05e-05,2.295e-05,2.019e-05,2.159e-05,196918051.0,ADA/BTC,2021-04-06
1617753600.0,2.159e-05,2.225e-05,2.076e-05,2.097e-05,88145804.0,ADA/BTC,2021-04-07
1617840000.0,2.097e-05,2.13e-05,2.086e-05,2.1e-05,53471673.0,ADA/BTC,2021-04-08
1617926400.0,2.1e-05,2.109e-05,2.057e-05,2.069e-05,37412474.0,ADA/BTC,2021-04-09
1618012800.0,2.069e-05,2.069e-05,1.995e-05,2.036e-05,77231579.0,ADA/BTC,2021-04-10
1618099200.0,2.038e-05,2.158e-05,2.002e-05,2.106e-05,108874626.0,ADA/BTC,2021-04-11
1618185600.0,2.107e-05,2.241e-05,2.1e-05,2.196e-05,150195478.0,ADA/BTC,2021-04-12
1618272000.0,2.197e-05,2.274e-05,2.069e-05,2.222e-05,173537988.0,ADA/BTC,2021-04-13
1618358400.0,2.222e-05,2.42e-05,2.152e-05,2.306e-05,246277469.0,ADA/BTC,2021-04-14
1618444800.0,2.306e-05,2.383e-05,2.257e-05,2.341e-05,92222040.0,ADA/BTC,2021-04-15
1618531200.0,2.341e-05,2.394e-05,2.211e-05,2.301e-05,134949810.0,ADA/BTC,2021-04-16
1618617600.0,2.298e-05,2.349e-05,2.253e-05,2.28e-05,62035988.0,ADA/BTC,2021-04-17
1618704000.0,2.281e-05,2.3e-05,2.022e-05,2.274e-05,159418034.0,ADA/BTC,2021-04-18
1618790400.0,2.274e-05,2.32e-05,2.143e-05,2.147e-05,80555330.0,ADA/BTC,2021-04-19
1618876800.0,2.148e-05,2.253e-05,2.076e-05,2.245e-05,80970338.0,ADA/BTC,2021-04-20
1618963200.0,2.245e-05,2.302e-05,2.208e-05,2.237e-05,70292728.0,ADA/BTC,2021-04-21
1619049600.0,2.238e-05,2.329e-05,2.195e-05,2.213e-05,100352643.0,ADA/BTC,2021-04-22
1619136000.0,2.214e-05,2.287e-05,1.876e-05,2.265e-05,183829349.0,ADA/BTC,2021-04-23
1619222400.0,2.266e-05,2.389e-05,2.2e-05,2.205e-05,73556369.0,ADA/BTC,2021-04-24
1619308800.0,2.204e-05,2.277e-05,2.165e-05,2.223e-05,44967549.0,ADA/BTC,2021-04-25
1619395200.0,2.223e-05,2.333e-05,2.208e-05,2.292e-05,61939839.0,ADA/BTC,2021-04-26
1619481600.0,2.292e-05,2.425e-05,2.285e-05,2.375e-05,73216282.0,ADA/BTC,2021-04-27
1619568000.0,2.375e-05,2.449e-05,2.289e-05,2.438e-05,68732680.0,ADA/BTC,2021-04-28
1619654400.0,2.438e-05,2.59e-05,2.387e-05,2.438e-05,108165424.0,ADA/BTC,2021-04-29
1619740800.0,2.439e-05,2.525e-05,2.326e-05,2.344e-05,72361518.0,ADA/BTC,2021-04-30
1619827200.0,2.344e-05,2.36e-05,2.294e-05,2.338e-05,40334781.0,ADA/BTC,2021-05-01
1619913600.0,2.339e-05,2.375e-05,2.3e-05,2.345e-05,36113196.0,ADA/BTC,2021-05-02
1620000000.0,2.344e-05,2.385e-05,2.3e-05,2.383e-05,55693776.0,ADA/BTC,2021-05-03
1620086400.0,2.383e-05,2.409e-05,2.312e-05,2.388e-05,69621094.0,ADA/BTC,2021-05-04
1620172800.0,2.388e-05,2.626e-05,2.365e-05,2.578e-05,130533673.0,ADA/BTC,2021-05-05
1620259200.0,2.578e-05,3.018e-05,2.526e-05,2.926e-05,251630191.0,ADA/BTC,2021-05-06
1620345600.0,2.927e-05,3.086e-05,2.76e-05,2.884e-05,168355572.0,ADA/BTC,2021-05-07
1620432000.0,2.883e-05,2.886e-05,2.679e-05,2.754e-05,84512826.0,ADA/BTC,2021-05-08
1620518400.0,2.754e-05,3.192e-05,2.714e-05,3.033e-05,224134974.0,ADA/BTC,2021-05-09
1620604800.0,3.033e-05,3.099e-05,2.83e-05,2.942e-05,141304022.0,ADA/BTC,2021-05-10
1620691200.0,2.941e-05,3.175e-05,2.904e-05,3.11e-05,97238312.0,ADA/BTC,2021-05-11
1620777600.0,3.113e-05,3.2e-05,3.05e-05,3.163e-05,117166326.0,ADA/BTC,2021-05-12
1620864000.0,3.16e-05,3.964e-05,3.136e-05,3.882e-05,340220851.0,ADA/BTC,2021-05-13
1620950400.0,3.881e-05,4.093e-05,3.67e-05,4.028e-05,148727505.0,ADA/BTC,2021-05-14
1621036800.0,4.028e-05,4.85e-05,3.978e-05,4.653e-05,305695131.0,ADA/BTC,2021-05-15
1621123200.0,4.651e-05,5.049e-05,4.518e-05,4.955e-05,227967737.0,ADA/BTC,2021-05-16
1621209600.0,4.956e-05,5e-05,4.517e-05,4.664e-05,172989107.0,ADA/BTC,2021-05-17
1621296000.0,4.665e-05,4.786e-05,4.528e-05,4.675e-05,92607578.0,ADA/BTC,2021-05-18
1621382400.0,4.675e-05,4.691e-05,3.097e-05,4e-05,404183307.0,ADA/BTC,2021-05-19
1621468800.0,4.002e-05,4.65e-05,3.773e-05,4.441e-05,190363898.0,ADA/BTC,2021-05-20
1621555200.0,4.443e-05,4.479e-05,3.936e-05,4.156e-05,147535772.0,ADA/BTC,2021-05-21
1621641600.0,4.157e-05,4.214e-05,3.813e-05,3.908e-05,100401828.0,ADA/BTC,2021-05-22
1621728000.0,3.909e-05,4.037e-05,3.354e-05,3.786e-05,202057001.0,ADA/BTC,2021-05-23
1621814400.0,3.791e-05,4.061e-05,3.589e-05,3.998e-05,151384321.0,ADA/BTC,2021-05-24
1621900800.0,3.994e-05,4.15e-05,3.901e-05,4.049e-05,99216021.0,ADA/BTC,2021-05-25
1621987200.0,4.051e-05,4.554e-05,4.05e-05,4.532e-05,131851327.0,ADA/BTC,2021-05-26
1622073600.0,4.532e-05,4.568e-05,4.25e-05,4.297e-05,65276705.0,ADA/BTC,2021-05-27
1622160000.0,4.297e-05,4.391e-05,4.112e-05,4.241e-05,95591685.0,ADA/BTC,2021-05-28
1622246400.0,4.244e-05,4.316e-05,3.942e-05,4.055e-05,64770336.0,ADA/BTC,2021-05-29
1622332800.0,4.057e-05,4.66e-05,4.016e-05,4.421e-05,108042540.0,ADA/BTC,2021-05-30
1622419200.0,4.421e-05,4.7e-05,4.398e-05,4.662e-05,60088768.0,ADA/BTC,2021-05-31
1622505600.0,4.663e-05,4.857e-05,4.583e-05,4.734e-05,70104943.0,ADA/BTC,2021-06-01
1622592000.0,4.733e-05,4.895e-05,4.558e-05,4.668e-05,66857587.0,ADA/BTC,2021-06-02
1622678400.0,4.667e-05,4.798e-05,4.59e-05,4.703e-05,55154617.0,ADA/BTC,2021-06-03
1622764800.0,4.703e-05,4.722e-05,4.418e-05,4.638e-05,72810379.0,ADA/BTC,2021-06-04
1622851200.0,4.638e-05,4.734e-05,4.618e-05,4.663e-05,42023542.0,ADA/BTC,2021-06-05
1622937600.0,4.663e-05,4.707e-05,4.619e-05,4.684e-05,22244540.0,ADA/BTC,2021-06-06
1623024000.0,4.685e-05,4.763e-05,4.633e-05,4.663e-05,38099703.0,ADA/BTC,2021-06-07
1623110400.0,4.665e-05,4.747e-05,4.503e-05,4.74e-05,67027980.0,ADA/BTC,2021-06-08
1623196800.0,4.74e-05,4.754e-05,4.317e-05,4.355e-05,51067305.0,ADA/BTC,2021-06-09
1623283200.0,4.355e-05,4.364e-05,4.13e-05,4.178e-05,43693451.0,ADA/BTC,2021-06-10
1623369600.0,4.178e-05,4.185e-05,3.839e-05,3.85e-05,47544903.0,ADA/BTC,2021-06-11
1623456000.0,3.848e-05,4.168e-05,3.804e-05,4.161e-05,48075899.0,ADA/BTC,2021-06-12
1623542400.0,4.161e-05,4.2e-05,3.896e-05,3.989e-05,38632773.0,ADA/BTC,2021-06-13
1623628800.0,3.989e-05,4.012e-05,3.83e-05,3.889e-05,36426555.0,ADA/BTC,2021-06-14
1623715200.0,3.891e-05,3.997e-05,3.834e-05,3.874e-05,27006100.0,ADA/BTC,2021-06-15
1623801600.0,3.874e-05,3.926e-05,3.841e-05,3.873e-05,19465763.0,ADA/BTC,2021-06-16
1623888000.0,3.872e-05,3.948e-05,3.84e-05,3.892e-05,19573879.0,ADA/BTC,2021-06-17
1623974400.0,3.893e-05,3.971e-05,3.85e-05,3.955e-05,24063815.0,ADA/BTC,2021-06-18
1624060800.0,3.955e-05,4.039e-05,3.9e-05,3.901e-05,19333085.0,ADA/BTC,2021-06-19
1624147200.0,3.901e-05,4.089e-05,3.886e-05,4.006e-05,32724919.0,ADA/BTC,2021-06-20
1624233600.0,4.006e-05,4.067e-05,3.702e-05,3.712e-05,67246401.0,ADA/BTC,2021-06-21
1624320000.0,3.713e-05,3.825e-05,3.44e-05,3.555e-05,114495885.0,ADA/BTC,2021-06-22
1624406400.0,3.556e-05,3.782e-05,3.482e-05,3.715e-05,55883115.0,ADA/BTC,2021-06-23
1624492800.0,3.715e-05,4.106e-05,3.671e-05,3.924e-05,68199439.0,ADA/BTC,2021-06-24
1624579200.0,3.922e-05,4.13e-05,3.851e-05,3.966e-05,74988938.0,ADA/BTC,2021-06-25
1624665600.0,3.966e-05,4.003e-05,3.875e-05,3.88e-05,32322526.0,ADA/BTC,2021-06-26
1624752000.0,3.879e-05,3.971e-05,3.771e-05,3.856e-05,31693499.0,ADA/BTC,2021-06-27
1624838400.0,3.856e-05,3.897e-05,3.804e-05,3.844e-05,34630229.0,ADA/BTC,2021-06-28
1624924800.0,3.845e-05,3.94e-05,3.793e-05,3.825e-05,37633658.0,ADA/BTC,2021-06-29
1625011200.0,3.824e-05,4.016e-05,3.753e-05,3.953e-05,32342801.0,ADA/BTC,2021-06-30
1625097600.0,3.953e-05,4.023e-05,3.692e-05,3.973e-05,30457700.0,ADA/BTC,2021-07-01
1625184000.0,3.973e-05,4.157e-05,3.907e-05,4.128e-05,37321046.0,ADA/BTC,2021-07-02
1625270400.0,4.128e-05,4.169e-05,4.024e-05,4.052e-05,22969778.0,ADA/BTC,2021-07-03
1625356800.0,4.052e-05,4.166e-05,4.012e-05,4.141e-05,20710013.0,ADA/BTC,2021-07-04
1625443200.0,4.141e-05,4.2e-05,4.109e-05,4.166e-05,32226641.0,ADA/BTC,2021-07-05
1625529600.0,4.167e-05,4.208e-05,4.124e-05,4.137e-05,20779429.0,ADA/BTC,2021-07-06
1625616000.0,4.137e-05,4.158e-05,4.079e-05,4.146e-05,18923481.0,ADA/BTC,2021-07-07
1625702400.0,4.147e-05,4.206e-05,4.037e-05,4.037e-05,28777134.0,ADA/BTC,2021-07-08
1625788800.0,4.037e-05,4.097e-05,3.976e-05,3.994e-05,19838070.0,ADA/BTC,2021-07-09
1625875200.0,3.994e-05,4.004e-05,3.918e-05,3.987e-05,13090483.0,ADA/BTC,2021-07-10
1625961600.0,3.987e-05,4.004e-05,3.921e-05,3.937e-05,9244794.0,ADA/BTC,2021-07-11
1626048000.0,3.936e-05,4.068e-05,3.6e-05,3.967e-05,46928464.0,ADA/BTC,2021-07-12
1626134400.0,3.968e-05,3.98e-05,3.855e-05,3.866e-05,26119261.0,ADA/BTC,2021-07-13
1626220800.0,3.866e-05,3.926e-05,3.76e-05,3.849e-05,32833393.0,ADA/BTC,2021-07-14
1626307200.0,3.849e-05,3.905e-05,3.798e-05,3.847e-05,25146145.0,ADA/BTC,2021-07-15
1626393600.0,3.847e-05,3.889e-05,3.71e-05,3.731e-05,28032563.0,ADA/BTC,2021-07-16
1626480000.0,3.731e-05,3.761e-05,3.67e-05,3.719e-05,22155195.0,ADA/BTC,2021-07-17
1626566400.0,3.719e-05,3.796e-05,3.711e-05,3.717e-05,19768705.0,ADA/BTC,2021-07-18
1626652800.0,3.717e-05,3.748e-05,3.637e-05,3.639e-05,24711428.0,ADA/BTC,2021-07-19
1626739200.0,3.639e-05,3.663e-05,3.439e-05,3.539e-05,83022533.0,ADA/BTC,2021-07-20
1626825600.0,3.539e-05,3.775e-05,3.513e-05,3.642e-05,53039059.0,ADA/BTC,2021-07-21
1626912000.0,3.642e-05,3.71e-05,3.617e-05,3.673e-05,30218454.0,ADA/BTC,2021-07-22
1626998400.0,3.672e-05,3.681e-05,3.574e-05,3.591e-05,23138663.0,ADA/BTC,2021-07-23
1627084800.0,3.59e-05,3.626e-05,3.558e-05,3.599e-05,21223325.0,ADA/BTC,2021-07-24
1627171200.0,3.6e-05,3.604e-05,3.471e-05,3.471e-05,17324461.0,ADA/BTC,2021-07-25
1627257600.0,3.471e-05,3.624e-05,3.266e-05,3.369e-05,63992710.0,ADA/BTC,2021-07-26
1627344000.0,3.369e-05,3.428e-05,3.241e-05,3.243e-05,36312033.0,ADA/BTC,2021-07-27
1627430400.0,3.243e-05,3.279e-05,3.17e-05,3.217e-05,32741938.0,ADA/BTC,2021-07-28
1627516800.0,3.217e-05,3.272e-05,3.16e-05,3.213e-05,28206525.0,ADA/BTC,2021-07-29
1627603200.0,3.213e-05,3.297e-05,3.089e-05,3.105e-05,32101993.0,ADA/BTC,2021-07-30
1627689600.0,3.106e-05,3.187e-05,3.097e-05,3.183e-05,18367525.0,ADA/BTC,2021-07-31
1627776000.0,3.182e-05,3.307e-05,3.172e-05,3.298e-05,38075034.0,ADA/BTC,2021-08-01
1627862400.0,3.297e-05,3.369e-05,3.274e-05,3.343e-05,28170393.0,ADA/BTC,2021-08-02
1627948800.0,3.343e-05,3.613e-05,3.315e-05,3.584e-05,38563576.0,ADA/BTC,2021-08-03
1628035200.0,3.585e-05,3.592e-05,3.448e-05,3.465e-05,26951708.0,ADA/BTC,2021-08-04
1628121600.0,3.465e-05,3.59e-05,3.373e-05,3.392e-05,27065307.0,ADA/BTC,2021-08-05
1628208000.0,3.392e-05,3.438e-05,3.265e-05,3.274e-05,32193638.0,ADA/BTC,2021-08-06
1628294400.0,3.274e-05,3.388e-05,3.266e-05,3.304e-05,36338271.0,ADA/BTC,2021-08-07
1628380800.0,3.303e-05,3.331e-05,3.229e-05,3.254e-05,27336907.0,ADA/BTC,2021-08-08
1628467200.0,3.255e-05,3.281e-05,3.181e-05,3.188e-05,28912673.0,ADA/BTC,2021-08-09
1628553600.0,3.188e-05,3.72e-05,3.166e-05,3.681e-05,62157496.0,ADA/BTC,2021-08-10
1628640000.0,3.681e-05,4.084e-05,3.661e-05,3.939e-05,87599672.0,ADA/BTC,2021-08-11
1628726400.0,3.94e-05,4.127e-05,3.822e-05,4.127e-05,65788081.0,ADA/BTC,2021-08-12
1628812800.0,4.126e-05,4.5e-05,4.118e-05,4.473e-05,98471135.0,ADA/BTC,2021-08-13
1628899200.0,4.473e-05,4.75e-05,4.394e-05,4.648e-05,104975652.0,ADA/BTC,2021-08-14
1628985600.0,4.648e-05,4.765e-05,4.44e-05,4.613e-05,55240934.0,ADA/BTC,2021-08-15
1629072000.0,4.614e-05,4.641e-05,4.458e-05,4.514e-05,47682637.0,ADA/BTC,2021-08-16
1629158400.0,4.513e-05,4.61e-05,4.287e-05,4.305e-05,51318358.0,ADA/BTC,2021-08-17
1629244800.0,4.304e-05,4.804e-05,4.233e-05,4.708e-05,77640537.0,ADA/BTC,2021-08-18
1629331200.0,4.708e-05,5.258e-05,4.621e-05,5.222e-05,132848323.0,ADA/BTC,2021-08-19
1629417600.0,5.219e-05,5.417e-05,4.917e-05,4.978e-05,110998061.0,ADA/BTC,2021-08-20
1629504000.0,4.978e-05,5.186e-05,4.876e-05,4.988e-05,46418914.0,ADA/BTC,2021-08-21
1629590400.0,4.986e-05,5.52e-05,4.984e-05,5.495e-05,88047533.0,ADA/BTC,2021-08-22
1629676800.0,5.495e-05,5.99e-05,5.38e-05,5.89e-05,123192847.0,ADA/BTC,2021-08-23
1629763200.0,5.889e-05,5.934e-05,5.413e-05,5.704e-05,104478471.0,ADA/BTC,2021-08-24
1629849600.0,5.703e-05,5.801e-05,5.502e-05,5.594e-05,80288205.0,ADA/BTC,2021-08-25
1629936000.0,5.593e-05,5.652e-05,5.276e-05,5.399e-05,75493580.5,ADA/BTC,2021-08-26
1630022400.0,5.399e-05,6.013e-05,5.369e-05,6.003e-05,94240758.7,ADA/BTC,2021-08-27
1630108800.0,6.004e-05,6.006e-05,5.733e-05,5.824e-05,44939893.0,ADA/BTC,2021-08-28
